variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day
CarignanNoir,18,18Mtp4,NA,2011,24/3/11,20/5/11,22/7/11,9/9/11
CarignanNoir,18,18Mtp4,NA,2012,30/3/12,30/5/12,31/7/12,13/9/12
CarignanNoir,18,18Mtp4,NA,2013,3/4/13,6/6/13,12/8/13,NA
CarignanNoir,18,18Mtp5,NA,1956,NA,NA,NA,24/9/56
CarignanNoir,18,18Mtp5,NA,1957,19/3/57,NA,NA,23/9/57
CarignanNoir,18,18Mtp5,NA,1958,31/3/58,NA,NA,10/9/58
CarignanNoir,18,18Mtp5,NA,1959,29/3/59,NA,NA,NA
CarignanNoir,18,18Mtp5,NA,1960,19/3/60,NA,NA,NA
CarignanNoir,18,18Mtp5,NA,1972,NA,NA,NA,25/9/72
CarignanNoir,18,18Mtp5,NA,1977,NA,NA,22/8/77,NA
CarignanNoir,18,18Mtp5,NA,1978,NA,NA,21/8/78,NA
CarignanNoir,18,18Mtp5,NA,1981,25/3/81,NA,NA,NA
CarignanNoir,18,18Mtp5,NA,1983,31/3/83,NA,NA,NA
CarignanNoir,18,18Mtp5,NA,1986,28/3/86,NA,NA,NA
CarignanNoir,18,18Mtp5,NA,1988,25/3/88,3/6/88,3/8/88,19/9/88
CarignanNoir,18,18Mtp5,NA,1989,16/3/89,27/5/89,7/8/89,11/9/89
CarignanNoir,18,18Mtp5,NA,1990,18/9/90,26/5/90,6/8/90,18/9/90
CarignanNoir,18,18Mtp5,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp5,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp6,NA,1956,29/3/56,NA,NA,17/9/56
CarignanNoir,18,18Mtp6,NA,1957,15/3/57,NA,NA,16/9/57
CarignanNoir,18,18Mtp6,NA,1958,3/4/58,NA,NA,29/8/58
CarignanNoir,18,18Mtp6,NA,1959,24/3/59,NA,NA,31/8/59
CarignanNoir,18,18Mtp6,NA,1960,16/3/60,NA,NA,NA
CarignanNoir,18,18Mtp6,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp6,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp6,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp7,NA,1958,27/3/58,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,1959,28/3/59,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,1960,14/3/60,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,1961,1/4/61,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,1963,11/4/63,NA,NA,7/10/63
CarignanNoir,18,18Mtp7,NA,1964,4/4/64,NA,NA,10/9/64
CarignanNoir,18,18Mtp7,NA,1965,5/4/65,NA,NA,11/10/65
CarignanNoir,18,18Mtp7,NA,1976,NA,NA,13/8/76,NA
CarignanNoir,18,18Mtp7,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp7,NA,1992,14/9/92,28/5/92,10/8/92,14/9/92
CarignanNoir,18,18Mtp7,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp7,NA,1995,NA,3/6/95,16/8/95,NA
CarignanNoir,18,18Mtp7,NA,1996,NA,3/6/96,5/8/96,NA
CarignanNoir,18,18Mtp7,NA,1998,30/3/98,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,1999,26/3/99,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,2002,25/3/02,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,2003,4/4/03,30/5/03,25/8/03,NA
CarignanNoir,18,18Mtp7,NA,2004,29/3/04,2/6/04,NA,15/9/04
CarignanNoir,18,18Mtp7,NA,2005,12/4/05,31/5/05,NA,NA
CarignanNoir,18,18Mtp7,NA,2006,30/3/06,NA,NA,NA
CarignanNoir,18,18Mtp7,NA,2007,12/3/07,NA,NA,NA
CarignanNoir,18,18Mtp8,NA,1957,NA,NA,NA,10/9/57
CarignanNoir,18,18Mtp8,NA,1958,31/3/58,NA,NA,18/9/58
CarignanNoir,18,18Mtp8,NA,1959,27/3/59,NA,NA,12/9/59
CarignanNoir,18,18Mtp8,NA,1960,16/3/60,NA,NA,NA
CarignanNoir,18,18Mtp8,NA,1961,10/3/61,NA,NA,NA
CarignanNoir,18,18Mtp8,NA,1963,16/4/63,NA,NA,23/9/63
CarignanNoir,18,18Mtp8,NA,1964,6/4/64,NA,NA,16/9/64
CarignanNoir,18,18Mtp8,NA,1965,9/4/65,NA,NA,27/9/65
CarignanNoir,18,18Mtp8,NA,1972,NA,NA,NA,11/9/72
CarignanNoir,18,18Mtp8,NA,1976,NA,NA,12/8/76,NA
CarignanNoir,18,18Mtp8,NA,1977,NA,NA,16/8/77,NA
CarignanNoir,18,18Mtp8,NA,1978,NA,NA,21/8/78,NA
CarignanNoir,18,18Mtp8,NA,1981,5/4/81,NA,NA,NA
CarignanNoir,18,18Mtp8,NA,1983,3/4/83,NA,NA,NA
CarignanNoir,18,18Mtp8,NA,1986,5/4/86,NA,NA,NA
CarignanNoir,18,18Mtp8,NA,1987,NA,NA,6/8/87,21/9/87
CarignanNoir,18,18Mtp8,NA,1988,30/3/88,3/6/88,5/8/88,19/9/88
CarignanNoir,18,18Mtp8,NA,1989,27/3/89,30/5/89,7/8/89,11/9/89
CarignanNoir,18,18Mtp8,NA,1990,18/9/90,23/5/90,6/8/90,18/9/90
CarignanNoir,18,18Mtp8,NA,1991,NA,6/6/91,16/8/91,NA
CarignanNoir,18,18Mtp8,NA,1992,14/9/92,28/5/92,10/8/92,14/9/92
CarignanNoir,18,18Mtp8,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp8,NA,1994,NA,28/5/94,NA,NA
CarignanNoir,18,18Mtp8,NA,1995,23/3/95,2/6/95,16/8/95,18/9/95
CarignanNoir,18,18Mtp8,NA,1996,NA,3/6/96,5/8/96,NA
CarignanNoir,18,18Mtp8,NA,1997,NA,17/5/97,28/7/97,NA
CarignanNoir,18,18Mtp8,NA,1998,27/3/98,2/6/98,28/7/98,10/9/98
CarignanNoir,18,18Mtp8,NA,1999,22/3/99,31/5/99,2/8/99,7/9/99
CarignanNoir,18,18Mtp8,NA,2000,28/3/00,2/6/00,31/7/00,28/8/00
CarignanNoir,18,18Mtp8,NA,2001,17/3/01,27/5/01,NA,NA
CarignanNoir,18,18Mtp8,NA,2002,19/3/02,23/5/02,29/7/02,27/8/02
CarignanNoir,18,18Mtp8,NA,2003,24/3/03,30/5/03,5/8/03,28/8/03
CarignanNoir,18,18Mtp8,NA,2004,20/3/04,4/6/04,12/8/04,6/9/04
CarignanNoir,18,18Mtp8,NA,2005,9/4/05,3/6/05,14/8/05,12/9/05
CarignanNoir,18,18Mtp8,NA,2006,30/3/06,29/5/06,16/8/06,14/9/06
CarignanNoir,18,18Mtp8,NA,2007,12/3/07,21/5/07,24/7/07,20/8/07
CarignanNoir,18,18Mtp8,NA,2008,16/3/08,28/5/08,31/7/08,3/9/08
CarignanNoir,18,18Mtp8,NA,2009,23/3/09,28/5/09,30/7/09,1/9/09
CarignanNoir,18,18Mtp8,NA,2010,30/3/10,3/6/10,2/8/10,10/9/10
CarignanNoir,18,18Mtp8,NA,2011,25/3/11,20/5/11,28/7/11,15/9/11
CarignanNoir,18,18Mtp8,NA,2012,29/3/12,29/5/12,1/8/12,6/9/12
CarignanNoir,18,18Mtp8,NA,2013,31/3/13,10/6/13,12/8/13,NA
CarignanNoir,18,18Mtp9,NA,1958,1/4/58,NA,NA,5/9/58
CarignanNoir,18,18Mtp9,NA,1959,29/3/59,NA,NA,14/9/59
CarignanNoir,18,18Mtp9,NA,1960,16/3/60,NA,NA,12/9/60
CarignanNoir,18,18Mtp9,NA,1961,17/3/61,NA,NA,2/9/61
CarignanNoir,18,18Mtp9,NA,1962,12/4/62,NA,NA,NA
CarignanNoir,18,18Mtp9,NA,1963,15/4/63,NA,NA,23/9/63
CarignanNoir,18,18Mtp9,NA,1964,14/4/64,NA,NA,23/9/64
CarignanNoir,18,18Mtp9,NA,1965,7/4/65,NA,NA,27/9/67
CarignanNoir,18,18Mtp9,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp9,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp9,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp10,NA,1957,12/3/57,NA,NA,17/9/57
CarignanNoir,18,18Mtp10,NA,1958,30/3/58,NA,NA,12/9/58
CarignanNoir,18,18Mtp10,NA,1959,28/3/59,NA,NA,12/9/59
CarignanNoir,18,18Mtp10,NA,1960,18/3/60,NA,NA,NA
CarignanNoir,18,18Mtp10,NA,1961,3/3/61,NA,NA,NA
CarignanNoir,18,18Mtp10,NA,1962,5/4/62,NA,NA,NA
CarignanNoir,18,18Mtp10,NA,1963,7/4/63,NA,NA,16/9/63
CarignanNoir,18,18Mtp10,NA,1964,6/4/64,NA,NA,11/9/64
CarignanNoir,18,18Mtp10,NA,1965,4/4/65,NA,NA,7/9/65
CarignanNoir,18,18Mtp10,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp10,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp10,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp11,NA,1956,NA,NA,NA,24/9/56
CarignanNoir,18,18Mtp11,NA,1957,12/3/57,NA,NA,10/9/57
CarignanNoir,18,18Mtp11,NA,1958,30/3/58,NA,NA,5/9/58
CarignanNoir,18,18Mtp11,NA,1959,28/3/59,NA,NA,NA
CarignanNoir,18,18Mtp11,NA,1960,21/3/60,NA,NA,NA
CarignanNoir,18,18Mtp11,NA,1961,8/3/61,NA,NA,NA
CarignanNoir,18,18Mtp11,NA,1962,6/4/62,NA,NA,NA
CarignanNoir,18,18Mtp11,NA,1963,8/4/63,NA,NA,25/9/63
CarignanNoir,18,18Mtp11,NA,1964,6/4/64,NA,NA,11/9/64
CarignanNoir,18,18Mtp11,NA,1965,7/4/65,NA,NA,20/9/65
CarignanNoir,18,18Mtp11,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp11,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp11,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp12,NA,1958,4/4/58,NA,NA,12/9/58
CarignanNoir,18,18Mtp12,NA,1959,26/3/59,NA,NA,12/9/59
CarignanNoir,18,18Mtp12,NA,1960,14/3/60,NA,NA,5/9/60
CarignanNoir,18,18Mtp12,NA,1961,13/3/61,NA,NA,28/8/61
CarignanNoir,18,18Mtp12,NA,1962,10/4/62,NA,NA,NA
CarignanNoir,18,18Mtp12,NA,1963,26/4/63,NA,NA,16/9/63
CarignanNoir,18,18Mtp12,NA,1964,15/4/64,NA,NA,15/9/64
CarignanNoir,18,18Mtp12,NA,1965,8/4/65,NA,NA,27/9/66
CarignanNoir,18,18Mtp12,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp12,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp12,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp13,NA,1956,2/4/56,NA,NA,NA
CarignanNoir,18,18Mtp13,NA,1957,13/3/57,NA,NA,16/9/57
CarignanNoir,18,18Mtp13,NA,1958,29/3/58,NA,NA,4/9/58
CarignanNoir,18,18Mtp13,NA,1959,25/3/59,NA,NA,12/9/59
CarignanNoir,18,18Mtp13,NA,1960,22/3/60,NA,NA,NA
CarignanNoir,18,18Mtp13,NA,1961,6/3/61,NA,NA,NA
CarignanNoir,18,18Mtp13,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp13,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp13,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp14,NA,1956,3/4/56,NA,NA,24/9/56
CarignanNoir,18,18Mtp14,NA,1957,16/3/57,NA,NA,24/9/57
CarignanNoir,18,18Mtp14,NA,1958,1/4/58,NA,NA,4/9/58
CarignanNoir,18,18Mtp14,NA,1959,NA,NA,NA,7/9/59
CarignanNoir,18,18Mtp14,NA,1972,NA,NA,NA,18/9/72
CarignanNoir,18,18Mtp14,NA,1976,NA,NA,5/8/76,NA
CarignanNoir,18,18Mtp14,NA,1977,NA,NA,18/8/77,NA
CarignanNoir,18,18Mtp14,NA,1978,NA,NA,16/8/78,NA
CarignanNoir,18,18Mtp14,NA,1981,1/4/81,NA,NA,NA
CarignanNoir,18,18Mtp14,NA,1983,1/4/83,NA,NA,NA
CarignanNoir,18,18Mtp14,NA,1986,29/3/86,NA,NA,NA
CarignanNoir,18,18Mtp14,NA,1987,NA,9/6/87,6/8/87,21/9/87
CarignanNoir,18,18Mtp14,NA,1988,27/3/88,3/6/88,8/8/88,19/9/88
CarignanNoir,18,18Mtp14,NA,1989,23/3/89,30/5/89,7/8/89,14/9/89
CarignanNoir,18,18Mtp14,NA,1990,19/3/90,26/5/90,6/8/90,10/9/90
CarignanNoir,18,18Mtp14,NA,1991,29/3/91,6/6/91,16/8/91,23/9/91
CarignanNoir,18,18Mtp14,NA,1992,26/3/92,28/5/92,10/8/92,21/9/92
CarignanNoir,18,18Mtp14,NA,1993,29/3/93,1/6/93,9/8/93,20/9/93
CarignanNoir,18,18Mtp14,NA,1994,10/3/94,30/5/94,8/8/94,15/9/94
CarignanNoir,18,18Mtp14,NA,1995,23/3/95,2/6/95,16/8/95,18/9/95
CarignanNoir,18,18Mtp14,NA,1996,25/3/96,2/6/96,12/8/96,22/9/96
CarignanNoir,18,18Mtp14,NA,1997,7/3/97,17/5/97,28/7/97,1/9/97
CarignanNoir,18,18Mtp14,NA,2000,22/3/00,5/6/00,7/8/00,4/9/00
CarignanNoir,18,18Mtp15,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp15,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp15,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp16,NA,1971,29/3/71,NA,NA,20/9/71
CarignanNoir,18,18Mtp16,NA,1972,24/3/72,NA,NA,11/9/72
CarignanNoir,18,18Mtp16,NA,1973,3/4/73,NA,NA,3/9/73
CarignanNoir,18,18Mtp16,NA,1976,NA,NA,2/8/76,NA
CarignanNoir,18,18Mtp16,NA,1977,NA,NA,16/8/77,NA
CarignanNoir,18,18Mtp16,NA,1978,NA,NA,17/8/78,NA
CarignanNoir,18,18Mtp16,NA,1988,24/3/88,3/6/88,4/8/88,12/9/88
CarignanNoir,18,18Mtp16,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp16,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp16,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp16,NA,2001,8/3/01,NA,NA,NA
CarignanNoir,18,18Mtp17,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp17,NA,1991,21/3/91,5/6/91,19/8/91,18/9/91
CarignanNoir,18,18Mtp17,NA,1992,23/3/92,21/5/92,1/8/92,14/9/92
CarignanNoir,18,18Mtp17,NA,1993,25/3/93,2/6/93,9/8/93,20/9/93
CarignanNoir,18,18Mtp17,NA,1994,10/3/94,NA,NA,12/9/94
CarignanNoir,18,18Mtp17,NA,2002,14/3/02,NA,NA,NA
CarignanNoir,18,18Mtp17,NA,2003,28/3/03,3/6/03,5/8/03,2/9/03
CarignanNoir,18,18Mtp17,NA,2004,22/3/04,4/6/04,12/8/04,6/9/04
CarignanNoir,18,18Mtp17,NA,2005,6/4/05,4/6/05,8/8/05,6/9/05
CarignanNoir,18,18Mtp17,NA,2006,30/3/06,29/5/06,4/8/06,6/9/06
CarignanNoir,18,18Mtp17,NA,2007,9/3/07,NA,NA,NA
CarignanNoir,18,18Mtp17,NA,2008,13/3/08,29/5/08,31/7/08,3/9/08
CarignanNoir,18,18Mtp17,NA,2009,17/3/09,NA,NA,NA
CarignanNoir,18,18Mtp17,NA,2010,23/3/10,3/6/10,2/8/10,2/9/10
CarignanNoir,18,18Mtp17,NA,2011,17/3/11,17/5/11,30/7/11,8/9/11
CarignanNoir,18,18Mtp17,NA,2012,19/3/12,28/5/12,1/8/12,6/9/12
CarignanNoir,18,18Mtp17,NA,2013,28/3/13,9/6/13,6/8/13,NA
CarignanNoir,18,18Mtp18,NA,1984,NA,NA,NA,24/9/84
CarignanNoir,18,18Mtp18,NA,1985,5/4/85,NA,NA,10/9/85
CarignanNoir,18,18Mtp18,NA,1986,31/3/86,NA,NA,15/9/86
CarignanNoir,18,18Mtp18,NA,1987,3/4/87,11/6/87,10/8/87,21/9/87
CarignanNoir,18,18Mtp18,NA,1988,NA,3/6/88,12/8/88,19/9/88
CarignanNoir,18,18Mtp18,NA,1990,18/9/90,21/5/90,6/8/90,18/9/90
CarignanNoir,18,18Mtp18,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp18,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp19,NA,1990,18/9/90,NA,18/9/90,18/9/90
CarignanNoir,18,18Mtp19,NA,1991,21/3/91,11/6/91,19/8/91,16/9/91
CarignanNoir,18,18Mtp19,NA,1992,27/3/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp19,NA,1993,27/3/93,4/6/93,9/8/93,20/9/93
CarignanNoir,18,18Mtp19,NA,1994,NA,28/5/94,8/8/94,12/9/94
CarignanNoir,18,18Mtp19,NA,2001,9/3/01,NA,NA,NA
CarignanNoir,18,18Mtp19,NA,2010,27/3/10,3/6/10,2/8/10,2/9/10
CarignanNoir,18,18Mtp19,NA,2011,23/3/11,18/5/11,27/7/11,8/9/11
CarignanNoir,18,18Mtp19,NA,2012,30/3/12,29/5/12,30/7/12,6/9/12
CarignanNoir,18,18Mtp19,NA,2013,30/3/13,10/6/13,6/8/13,NA
CarignanNoir,18,18Mtp20,NA,1989,23/3/89,30/5/89,8/8/89,11/9/89
CarignanNoir,18,18Mtp20,NA,1990,8/3/90,23/5/90,30/7/90,18/9/90
CarignanNoir,18,18Mtp20,NA,1991,21/3/91,11/6/91,19/8/91,19/9/91
CarignanNoir,18,18Mtp20,NA,1992,14/9/92,NA,14/9/92,14/9/92
CarignanNoir,18,18Mtp20,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp21,NA,1990,8/3/90,23/5/90,30/7/90,18/9/90
CarignanNoir,18,18Mtp21,NA,1991,18/3/91,8/6/91,19/8/91,23/9/91
CarignanNoir,18,18Mtp21,NA,1992,23/3/92,26/5/92,1/8/92,14/9/92
CarignanNoir,18,18Mtp21,NA,1993,20/9/93,NA,20/9/93,20/9/93
CarignanNoir,18,18Mtp22,NA,1990,12/3/90,25/5/90,30/7/90,18/9/90
CarignanNoir,18,18Mtp22,NA,1991,26/3/91,NA,NA,NA
CarignanNoir,18,18Mtp22,NA,1992,30/3/92,30/5/92,5/8/92,14/9/92
CarignanNoir,18,18Mtp22,NA,1993,20/9/93,4/6/93,9/8/93,20/9/93
CarignanNoir,18,2R2S6.10,NA,2013,1/4/13,NA,NA,NA
CarignanNoir,18,2R2S11.15,NA,2013,3/4/13,NA,NA,NA
CarignanNoir,18,2R2S26-30,NA,2013,31/3/2013,NA,NA,NA
CarignanNoir,18,7R2S361.361,NA,2013,28/3/2013,NA,NA,NA
CarignanNoir,18,7R8S331.335,NA,2013,30/3/2013,NA,NA,NA
Chardonnay,199,199Mtp1,NA,1956,NA,NA,NA,24/9/56
Chardonnay,199,199Mtp1,NA,1957,13/3/57,NA,NA,26/8/57
Chardonnay,199,199Mtp1,NA,1958,28/3/58,NA,NA,3/9/58
Chardonnay,199,199Mtp1,NA,1959,15/3/59,NA,NA,31/8/59
Chardonnay,199,199Mtp1,NA,1960,12/3/60,NA,NA,NA
Chardonnay,199,199Mtp1,NA,1976,NA,NA,22/7/76,NA
Chardonnay,199,199Mtp1,NA,1977,NA,NA,8/8/77,NA
Chardonnay,199,199Mtp1,NA,1978,NA,NA,5/8/78,NA
Chardonnay,199,199Mtp1,NA,1979,NA,24/5/79,NA,NA
Chardonnay,199,199Mtp1,NA,1980,NA,30/5/80,NA,NA
Chardonnay,199,199Mtp1,NA,1981,NA,29/5/81,NA,NA
Chardonnay,199,199Mtp1,NA,1982,NA,23/5/82,NA,NA
Chardonnay,199,199Mtp1,NA,1987,NA,30/5/87,30/7/87,24/8/87
Chardonnay,199,199Mtp1,NA,1996,11/3/96,NA,NA,NA
Chardonnay,199,199Mtp1,NA,2000,10/3/00,29/5/00,24/7/00,28/8/00
Chardonnay,199,199Mtp2,NA,1958,28/3/58,NA,NA,29/8/58
Chardonnay,199,199Mtp2,NA,1959,14/3/59,NA,NA,3/8/59
Chardonnay,199,199Mtp2,NA,1960,7/3/60,NA,NA,8/8/60
Chardonnay,199,199Mtp2,NA,1961,3/3/61,NA,NA,14/8/61
Chardonnay,199,199Mtp3,NA,1958,14/3/58,NA,NA,NA
Chardonnay,199,199Mtp3,NA,1959,10/3/59,NA,NA,11/8/59
Chardonnay,199,199Mtp3,NA,1960,12/3/60,NA,NA,NA
Chardonnay,199,199Mtp4,NA,1956,NA,NA,NA,27/8/56
Chardonnay,199,199Mtp4,NA,1957,7/3/57,NA,NA,NA
Chardonnay,199,199Mtp4,NA,1958,29/3/58,NA,NA,21/8/58
Chardonnay,199,199Mtp4,NA,1959,12/3/59,NA,NA,NA
Chardonnay,199,199Mtp4,NA,1960,11/3/60,NA,NA,2/8/60
Chardonnay,199,199Mtp4,NA,1961,2/3/61,NA,NA,NA
Chardonnay,199,199Mtp4,NA,1976,NA,NA,29/7/76,NA
Chardonnay,199,199Mtp4,NA,1977,NA,NA,8/8/77,NA
Chardonnay,199,199Mtp4,NA,1978,NA,NA,5/8/78,NA
Chardonnay,199,199Mtp4,NA,1987,NA,1/6/87,30/7/87,24/8/87
Chardonnay,199,199Mtp4,NA,1995,16/3/95,23/5/95,1/8/95,26/8/95
Chardonnay,199,199Mtp4,NA,1996,11/3/96,26/5/96,28/7/96,NA
Chardonnay,199,199Mtp4,NA,1997,2/3/97,12/5/97,13/7/97,11/8/97
Chardonnay,199,199Mtp4,NA,2000,11/3/00,19/5/00,24/7/00,17/8/00
Chardonnay,199,199Mtp5,NA,1956,NA,NA,NA,21/8/56
Chardonnay,199,199Mtp5,NA,1957,7/3/57,NA,NA,19/8/57
Chardonnay,199,199Mtp5,NA,1958,19/3/58,NA,NA,21/8/58
Chardonnay,199,199Mtp5,NA,1959,11/3/59,NA,NA,19/8/59
Chardonnay,199,199Mtp5,NA,1960,8/3/60,NA,NA,NA
Chardonnay,199,199Mtp6,NA,1956,NA,NA,NA,21/8/56
Chardonnay,199,199Mtp6,NA,1958,26/3/58,NA,NA,NA
Chardonnay,199,199Mtp6,NA,1959,10/3/59,NA,NA,18/8/59
Chardonnay,199,199Mtp6,NA,1960,8/3/60,NA,NA,NA
Chardonnay,199,199Mtp6,NA,1963,25/3/63,NA,NA,20/8/63
Chardonnay,199,199Mtp6,NA,1964,NA,NA,NA,1/9/64
Chardonnay,199,199Mtp6,NA,1983,NA,NA,5/8/83,NA
Chardonnay,199,199Mtp6,NA,1984,NA,NA,6/8/84,NA
Chardonnay,199,199Mtp6,NA,1985,NA,NA,1/8/85,NA
Chardonnay,199,199Mtp6,NA,1988,NA,NA,28/7/88,NA
Chardonnay,199,199Mtp7,NA,1956,NA,NA,NA,24/9/56
Chardonnay,199,199Mtp7,NA,1957,13/3/57,NA,NA,26/8/57
Chardonnay,199,199Mtp7,NA,1958,28/3/58,NA,NA,3/9/58
Chardonnay,199,199Mtp7,NA,1959,17/3/59,NA,NA,31/8/59
Chardonnay,199,199Mtp8,NA,1956,NA,NA,NA,17/9/56
Chardonnay,199,199Mtp8,NA,1957,19/3/57,NA,NA,19/8/57
Chardonnay,199,199Mtp8,NA,1958,29/3/58,NA,NA,27/8/58
Chardonnay,199,199Mtp8,NA,1959,16/3/59,NA,NA,31/8/59
Chardonnay,199,199Mtp8,NA,1960,12/3/60,NA,NA,NA
Chardonnay,199,199Mtp8,NA,1961,7/3/61,NA,NA,NA
Chardonnay,199,199Mtp9,NA,1957,NA,NA,NA,19/8/57
Chardonnay,199,199Mtp9,NA,1958,19/3/58,NA,NA,27/8/58
Chardonnay,199,199Mtp9,NA,1959,13/3/59,NA,NA,25/8/59
Chardonnay,199,199Mtp9,NA,1960,8/3/60,NA,NA,NA
Chardonnay,199,199Mtp11,NA,1956,NA,NA,NA,27/8/56
Chardonnay,199,199Mtp11,NA,1957,9/3/57,NA,NA,NA
Chardonnay,199,199Mtp11,NA,1958,NA,NA,NA,27/8/58
Chardonnay,199,199Mtp11,NA,1959,13/3/59,NA,NA,19/8/59
Chardonnay,199,199Mtp11,NA,1960,8/3/60,NA,NA,NA
Chardonnay,199,199Mtp12,NA,1956,NA,NA,NA,10/9/56
Chardonnay,199,199Mtp12,NA,1957,7/3/57,NA,NA,19/8/57
Chardonnay,199,199Mtp12,NA,1958,19/3/58,NA,NA,21/8/58
Chardonnay,199,199Mtp12,NA,1959,13/3/59,NA,NA,NA
Chardonnay,199,199Mtp12,NA,1976,NA,NA,22/7/76,NA
Chardonnay,199,199Mtp12,NA,1977,NA,NA,8/8/77,NA
Chardonnay,199,199Mtp12,NA,1978,NA,NA,5/8/78,NA
Chardonnay,199,199Mtp12,NA,1987,NA,3/6/87,30/7/87,17/8/87
Chardonnay,199,199Mtp12,NA,1994,NA,25/5/94,NA,NA
Chardonnay,199,199Mtp12,NA,1995,13/3/95,24/5/95,1/8/95,26/8/95
Chardonnay,199,199Mtp12,NA,1996,11/3/96,26/5/96,28/7/96,NA
Chardonnay,199,199Mtp12,NA,1997,1/3/97,NA,NA,NA
Chardonnay,199,199Mtp12,NA,1998,11/3/98,22/5/98,24/7/98,17/8/98
Chardonnay,199,199Mtp12,NA,1999,11/3/99,25/5/99,27/7/99,17/8/99
Chardonnay,199,199Mtp12,NA,2000,22/3/00,2/6/00,31/7/00,28/8/00
Chardonnay,199,199Mtp12,NA,2001,5/3/01,24/5/01,23/7/01,28/8/01
Chardonnay,199,199Mtp12,NA,2002,12/3/02,27/5/02,29/7/02,20/8/02
Chardonnay,199,199Mtp12,NA,2003,24/3/03,26/5/03,22/7/03,13/8/03
Chardonnay,199,199Mtp12,NA,2004,19/3/04,2/6/04,2/8/04,24/8/04
Chardonnay,199,199Mtp12,NA,2005,31/3/05,30/5/05,29/7/05,23/8/05
Chardonnay,199,199Mtp12,NA,2006,26/3/06,23/5/06,24/7/06,11/8/06
Chardonnay,199,199Mtp12,NA,2007,6/3/07,21/5/07,24/7/07,29/8/07
Chardonnay,199,199Mtp12,NA,2008,12/3/08,22/5/08,31/7/08,27/8/08
Chardonnay,199,199Mtp12,NA,2009,16/3/09,22/5/09,21/7/09,18/8/09
Chardonnay,199,199Mtp12,NA,2010,28/3/10,31/5/10,26/7/10,10/9/10
Chardonnay,199,199Mtp12,NA,2011,17/3/11,14/5/11,22/7/11,25/8/11
Chardonnay,199,199Mtp12,NA,2012,26/3/12,25/5/12,26/7/12,6/9/12
Chardonnay,199,199Mtp13,NA,1956,NA,NA,NA,21/8/56
